,budget,budget_upper_bound,max_neighborhood_size,n_players
743,33554432,True,4,25
744,25935360,True,4,25
745,122289664,True,4,33
746,156102912,True,4,37
747,136188160,True,4,37
748,36851200,True,4,31
749,49578240,True,4,35
750,85655040,True,4,33
751,111603968,True,4,37
752,144611584,True,4,37
753,96932096,True,4,37
754,25845248,True,4,31
755,256780032,True,4,39
