,budget,budget_upper_bound,max_neighborhood_size,n_players
397,4165,False,2,34
398,4165,False,2,34
399,4645,False,2,38
400,6661,False,2,36
401,6661,False,2,36
402,7141,False,2,40
403,4997,False,2,35
404,4997,False,2,35
405,5477,False,2,39
406,6789,False,2,38
407,7269,False,2,42
408,5477,False,2,39
409,7269,False,2,42
410,5957,False,2,43
411,7749,False,2,46
412,8468,False,2,40
413,6676,False,2,37
414,8468,False,2,40
415,4517,False,2,31
416,6309,False,2,34
417,4517,False,2,31
418,7557,False,2,46
419,10759,False,2,46
420,5829,False,2,33
421,7988,False,2,39
422,7988,False,2,39
423,5829,False,2,33
424,5829,False,2,33
425,6789,False,2,41
426,9989,False,2,49
427,13573,False,2,52
428,11525,False,2,51
429,8549,False,2,37
430,12133,False,2,40
431,10085,False,2,39
432,8549,False,2,37
433,12133,False,2,40
434,10085,False,2,39
435,9509,False,2,45
436,9509,False,2,45
437,9509,False,2,45
438,9509,False,2,45
439,10405,False,2,51
440,13093,False,2,48
441,13093,False,2,48
442,13093,False,2,48
443,13989,False,2,54
444,13765,False,2,54
445,21637,False,2,58
446,14469,False,2,55
447,10708,False,2,43
448,11188,False,2,47
449,9989,False,2,49
450,13573,False,2,52
451,12133,False,2,40
452,10708,False,2,43
453,7621,False,2,36
454,9780,False,2,42
455,9413,False,2,39
456,9413,False,2,39
457,8101,False,2,40
458,8101,False,2,40
459,8581,False,2,44
460,7621,False,2,36
461,7621,False,2,36
462,8549,False,2,37
463,10821,False,2,44
464,10821,False,2,44
465,9509,False,2,45
466,13093,False,2,48
467,9509,False,2,45
468,9989,False,2,49
469,10821,False,2,44
470,10821,False,2,44
471,12564,False,2,44
472,11365,False,2,46
473,12133,False,2,43
474,10821,False,2,44
475,10821,False,2,44
476,9509,False,2,45
477,13093,False,2,48
478,13093,False,2,48
479,9509,False,2,45
480,13093,False,2,48
481,10405,False,2,51
482,13989,False,2,54
483,14405,False,2,47
