,budget,budget_upper_bound,max_neighborhood_size,n_players
658,90,False,1,18
659,127,False,1,22
660,135,False,1,22
661,126,False,1,24
662,123,False,1,21
663,135,False,1,24
664,123,False,1,22
665,81,False,1,15
666,77,False,1,12
667,156,False,1,25
668,130,False,1,25
669,122,False,1,21
670,85,False,1,17
671,138,False,1,25
672,131,False,1,23
673,130,False,1,24
674,102,False,1,18
675,61,False,1,12
676,78,False,1,14
677,135,False,1,24
678,135,False,1,25
679,102,False,1,20
680,102,False,1,18
681,140,False,1,24
682,122,False,1,20
683,101,False,1,20
684,122,False,1,21
685,139,False,1,23
686,113,False,1,22
687,102,False,1,15
688,148,False,1,25
689,148,False,1,24
690,81,False,1,17
691,93,False,1,17
692,103,False,1,17
693,106,False,1,20
694,135,False,1,22
695,139,False,1,25
696,143,False,1,25
697,146,False,1,25
698,123,False,1,21
699,131,False,1,23
700,114,False,1,19
701,131,False,1,22
702,115,False,1,20
703,130,False,1,17
704,49,False,1,10
705,86,False,1,14
706,110,False,1,21
707,130,False,1,25
708,160,False,1,23
709,156,False,1,25
710,102,False,1,19
711,151,False,1,25
712,105,False,1,19
713,142,False,1,24
714,119,False,1,21
715,110,False,1,20
716,102,False,1,19
717,98,False,1,19
718,139,False,1,24
719,94,False,1,17
720,54,False,1,9
721,131,False,1,21
722,139,False,1,25
723,40,False,1,9
724,85,False,1,19
725,147,False,1,25
726,152,False,1,25
727,134,False,1,25
728,81,False,1,16
729,69,False,1,15
730,49,False,1,10
731,58,False,1,11
732,123,False,1,23
733,134,False,1,24
734,28,False,1,8
735,130,False,1,25
736,90,False,1,17
737,139,False,1,23
738,148,False,1,25
739,122,False,1,22
740,170,False,1,25
741,134,False,1,23
742,74,False,1,12
743,89,False,1,15
744,134,False,1,23
745,110,False,1,21
746,103,False,1,18
747,146,False,1,22
748,135,False,1,24
749,139,False,1,20
750,138,False,1,23
751,135,False,1,22
752,131,False,1,23
753,147,False,1,24
754,138,False,1,23
755,89,False,1,17
756,142,False,1,25
757,138,False,1,18
758,147,False,1,23
759,132,False,1,20
760,85,False,1,15
